"No.","Time","Source","Destination","Protocol","Length","Info"
"1171","56.439426525","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1366065 Ack=1 Win=29696 Len=1448 TSval=671610 TSecr=671585"
"1172","56.579131651","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1366065 Win=219648 Len=0 TSval=671642 TSecr=671610"
"1173","56.642420547","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1367513 Ack=1 Win=29696 Len=1448 TSval=671667 TSecr=671642"
"1174","56.642951176","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1367513 Win=219648 Len=0 TSval=671658 TSecr=671610"
"1175","56.654466496","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1368961 Ack=1 Win=29696 Len=1448 TSval=671667 TSecr=671642"
"1176","56.705838800","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1370409 Ack=1 Win=29696 Len=1448 TSval=671683 TSecr=671658"
"1177","56.806569991","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1370409 Win=219648 Len=0 TSval=671699 TSecr=671667"
"1178","56.869146093","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1371857 Ack=1 Win=29696 Len=1448 TSval=671724 TSecr=671699"
"1179","56.938608840","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1371857 Win=219648 Len=0 TSval=671732 TSecr=671683"
"1180","57.001174231","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=1374753 Ack=1 Win=29696 Len=1448 TSval=671757 TSecr=671732"
"1181","57.153021810","10.0.0.2","10.0.0.1","TCP","78","34567  >  37598 [ACK] Seq=1 Ack=1373305 Win=218624 Len=0 TSval=671785 TSecr=671724 SLE=1374753 SRE=1376201"
"1182","57.216056232","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=1377649 Ack=1 Win=29696 Len=1448 TSval=671810 TSecr=671785"
"1183","57.373594063","10.0.0.2","10.0.0.1","TCP","86","[TCP Dup ACK 1181#1] 34567  >  37598 [ACK] Seq=1 Ack=1373305 Win=218624 Len=0 TSval=671839 TSecr=671724 SLE=1377649 SRE=1379097 SLE=1374753 SRE=1376201"
"1184","57.436430589","10.0.0.1","10.0.0.2","TCP","1514","[TCP Retransmission] 37598  >  34567 [ACK] Seq=1373305 Ack=1 Win=29696 Len=1448 TSval=671866 TSecr=671839"
"1185","57.588771866","10.0.0.2","10.0.0.1","TCP","78","34567  >  37598 [ACK] Seq=1 Ack=1376201 Win=216064 Len=0 TSval=671894 TSecr=671866 SLE=1377649 SRE=1379097"
"1186","57.651617079","10.0.0.1","10.0.0.2","TCP","1514","[TCP Retransmission] 37598  >  34567 [ACK] Seq=1376201 Ack=1 Win=29696 Len=1448 TSval=671919 TSecr=671894"
"1187","57.663321408","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1379097 Ack=1 Win=29696 Len=1448 TSval=671919 TSecr=671894"
"1188","57.812240877","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1379097 Win=217600 Len=0 TSval=671950 TSecr=671919"
"1189","57.874794462","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=1381993 Ack=1 Win=29696 Len=1448 TSval=671975 TSecr=671950"
"1190","58.008576223","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1380545 Win=219648 Len=0 TSval=671999 TSecr=671919"
"1191","58.026864453","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1190#1] 34567  >  37598 [ACK] Seq=1 Ack=1380545 Win=219648 Len=0 TSval=672003 TSecr=671919 SLE=1381993 SRE=1383441"
"1192","58.071745873","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1383441 Ack=1 Win=29696 Len=1448 TSval=672024 TSecr=671999"
"1193","58.089482424","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1384889 Ack=1 Win=29696 Len=1448 TSval=672029 TSecr=672003"
"1194","58.223332605","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1190#2] 34567  >  37598 [ACK] Seq=1 Ack=1380545 Win=219648 Len=0 TSval=672053 TSecr=671919 SLE=1381993 SRE=1384889"
"1195","58.242150000","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1190#3] 34567  >  37598 [ACK] Seq=1 Ack=1380545 Win=219648 Len=0 TSval=672057 TSecr=671919 SLE=1381993 SRE=1386337"
"1196","58.286256448","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1386337 Ack=1 Win=29696 Len=1448 TSval=672078 TSecr=672053"
"1197","58.307037400","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=1380545 Ack=1 Win=29696 Len=1448 TSval=672083 TSecr=672057"
"1198","58.437906921","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1190#4] 34567  >  37598 [ACK] Seq=1 Ack=1380545 Win=219648 Len=0 TSval=672106 TSecr=671919 SLE=1381993 SRE=1387785"
"1199","58.459393018","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1387785 Win=215040 Len=0 TSval=672112 TSecr=672083"
"1200","58.502491059","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1387785 Ack=1 Win=29696 Len=1448 TSval=672132 TSecr=672106"
"1201","58.534411922","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1389233 Ack=1 Win=29696 Len=2896 TSval=672137 TSecr=672112"
"1202","58.546782939","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1392129 Ack=1 Win=29696 Len=1448 TSval=672137 TSecr=672112"
"1203","58.653923218","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1389233 Win=218624 Len=0 TSval=672160 TSecr=672132"
"1204","58.688165221","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1392129 Win=217600 Len=0 TSval=672168 TSecr=672137"
"1205","58.698858720","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1393577 Win=218624 Len=0 TSval=672171 TSecr=672137"
"1206","58.718540999","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1393577 Ack=1 Win=29696 Len=1448 TSval=672186 TSecr=672160"
"1207","58.762708843","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1395025 Ack=1 Win=29696 Len=2896 TSval=672194 TSecr=672168"
"1208","58.775343200","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1397921 Ack=1 Win=29696 Len=1448 TSval=672197 TSecr=672171"
"1209","58.870863850","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1395025 Win=218624 Len=0 TSval=672214 TSecr=672186"
"1210","58.914877005","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1397921 Win=217600 Len=0 TSval=672226 TSecr=672194"
"1211","58.926417639","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1399369 Win=218624 Len=0 TSval=672229 TSecr=672197"
"1212","58.934040884","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1399369 Ack=1 Win=29696 Len=1448 TSval=672240 TSecr=672214"
"1213","58.990788541","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1400817 Ack=1 Win=29696 Len=2896 TSval=672251 TSecr=672226"
"1214","59.001553666","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1403713 Ack=1 Win=29696 Len=1448 TSval=672254 TSecr=672229"
"1215","59.084950660","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1400817 Win=218624 Len=0 TSval=672268 TSecr=672240"
"1216","59.142862519","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1403713 Win=217600 Len=0 TSval=672282 TSecr=672251"
"1217","59.147367389","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1405161 Ack=1 Win=29696 Len=1448 TSval=672293 TSecr=672268"
"1218","59.156848019","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1405161 Win=218624 Len=0 TSval=672286 TSecr=672254"
"1219","59.218316200","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1406609 Ack=1 Win=29696 Len=2896 TSval=672308 TSecr=672282"
"1220","59.230338454","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1409505 Ack=1 Win=29696 Len=1448 TSval=672311 TSecr=672286"
"1221","59.299259262","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1406609 Win=218624 Len=0 TSval=672322 TSecr=672293"
"1222","59.371714986","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1409505 Win=217600 Len=0 TSval=672339 TSecr=672308"
"1223","59.374563639","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1410953 Ack=1 Win=29696 Len=2896 TSval=672347 TSecr=672322"
"1224","59.382510969","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1410953 Win=218624 Len=0 TSval=672343 TSecr=672311"
"1225","59.446942387","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1413849 Ack=1 Win=29696 Len=2896 TSval=672365 TSecr=672339"
"1226","59.458490860","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1416745 Ack=1 Win=29696 Len=1448 TSval=672368 TSecr=672343"
"1227","59.525871401","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1413849 Win=217600 Len=0 TSval=672378 TSecr=672347"
"1228","59.598075006","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1416745 Win=217600 Len=0 TSval=672396 TSecr=672365"
"1229","59.601462383","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1418193 Ack=1 Win=29696 Len=2896 TSval=672404 TSecr=672378"
"1230","59.611954339","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1418193 Win=218624 Len=0 TSval=672399 TSecr=672368"
"1231","59.675144668","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=1423985 Ack=1 Win=29696 Len=1448 TSval=672425 TSecr=672399"
"1232","59.753141110","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1421089 Win=217600 Len=0 TSval=672435 TSecr=672404"
"1233","59.826801660","10.0.0.2","10.0.0.1","TCP","78","[TCP Window Update] 34567  >  37598 [ACK] Seq=1 Ack=1421089 Win=218624 Len=0 TSval=672454 TSecr=672404 SLE=1423985 SRE=1425433"
"1234","59.827907791","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1425433 Ack=1 Win=29696 Len=2896 TSval=672460 TSecr=672435"
"1235","59.902069351","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1428329 Ack=1 Win=29696 Len=2896 TSval=672479 TSecr=672454"
"1236","59.980565142","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1232#1] 34567  >  37598 [ACK] Seq=1 Ack=1421089 Win=218624 Len=0 TSval=672492 TSecr=672404 SLE=1423985 SRE=1428329"
"1237","60.043132217","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=1421089 Ack=1 Win=29696 Len=1448 TSval=672517 TSecr=672492"
"1238","60.055296410","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=1422537 Ack=1 Win=29696 Len=1448 TSval=672517 TSecr=672492"
"1239","60.055292293","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1232#2] 34567  >  37598 [ACK] Seq=1 Ack=1421089 Win=218624 Len=0 TSval=672510 TSecr=672404 SLE=1423985 SRE=1431225"
"1240","60.118010495","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1431225 Ack=1 Win=29696 Len=1448 TSval=672536 TSecr=672510"
"1241","60.194398040","10.0.0.2","10.0.0.1","TCP","78","34567  >  37598 [ACK] Seq=1 Ack=1422537 Win=217600 Len=0 TSval=672545 TSecr=672517 SLE=1423985 SRE=1431225"
"1242","60.206645447","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1431225 Win=215552 Len=0 TSval=672549 TSecr=672517"
"1243","60.257044075","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=1434121 Ack=1 Win=29696 Len=1448 TSval=672571 TSecr=672545"
"1244","60.281213169","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1435569 Ack=1 Win=29696 Len=2896 TSval=672574 TSecr=672549"
"1245","60.307385259","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1432673 Win=219648 Len=0 TSval=672574 TSecr=672536"
"1246","60.408250765","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1245#1] 34567  >  37598 [ACK] Seq=1 Ack=1432673 Win=219648 Len=0 TSval=672599 TSecr=672536 SLE=1434121 SRE=1435569"
"1247","60.433971928","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1245#2] 34567  >  37598 [ACK] Seq=1 Ack=1432673 Win=219648 Len=0 TSval=672605 TSecr=672536 SLE=1434121 SRE=1438465"
"1248","60.470587682","10.0.0.1","10.0.0.2","TCP","1514","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=1439913 Ack=1 Win=29696 Len=1448 TSval=672624 TSecr=672599"
"1249","60.496975382","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=1432673 Ack=1 Win=29696 Len=1448 TSval=672631 TSecr=672605"
"1250","60.625559337","10.0.0.2","10.0.0.1","TCP","86","[TCP Dup ACK 1245#3] 34567  >  37598 [ACK] Seq=1 Ack=1432673 Win=219648 Len=0 TSval=672652 TSecr=672536 SLE=1439913 SRE=1441361 SLE=1434121 SRE=1438465"
"1251","60.649591491","10.0.0.2","10.0.0.1","TCP","78","34567  >  37598 [ACK] Seq=1 Ack=1438465 Win=214528 Len=0 TSval=672659 TSecr=672631 SLE=1439913 SRE=1441361"
"1252","60.688486496","10.0.0.1","10.0.0.2","TCP","1514","[TCP Retransmission] 37598  >  34567 [ACK] Seq=1438465 Ack=1 Win=29696 Len=1448 TSval=672678 TSecr=672652"
"1253","60.712157874","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1441361 Ack=1 Win=29696 Len=1448 TSval=672684 TSecr=672659"
"1254","60.725090593","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1442809 Ack=1 Win=29696 Len=1448 TSval=672684 TSecr=672659"
"1255","60.840530226","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1441361 Win=217600 Len=0 TSval=672707 TSecr=672678"
"1256","60.876956877","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1444257 Win=218624 Len=0 TSval=672716 TSecr=672684"
"1257","60.903895688","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1444257 Ack=1 Win=29696 Len=1448 TSval=672732 TSecr=672707"
"1258","60.951678331","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1445705 Ack=1 Win=29696 Len=2896 TSval=672741 TSecr=672716"
"1259","60.963994222","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1448601 Ack=1 Win=29696 Len=1448 TSval=672741 TSecr=672716"
"1260","61.104247610","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1448601 Win=217600 Len=0 TSval=672773 TSecr=672732"
"1261","61.171103760","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1450049 Win=219648 Len=0 TSval=672790 TSecr=672741"
"1262","61.178875943","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1450049 Ack=1 Win=29696 Len=2896 TSval=672798 TSecr=672773"
"1263","61.245862550","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1452945 Ack=1 Win=29696 Len=2896 TSval=672815 TSecr=672790"
"1264","61.332097993","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1452945 Win=217600 Len=0 TSval=672830 TSecr=672798"
"1265","61.397242164","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1455841 Win=217600 Len=0 TSval=672846 TSecr=672815"
"1266","61.406954709","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1455841 Ack=1 Win=29696 Len=2896 TSval=672855 TSecr=672830"
"1267","61.471805593","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1458737 Ack=1 Win=29696 Len=2896 TSval=672871 TSecr=672846"
"1268","61.557993030","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1458737 Win=217600 Len=0 TSval=672886 TSecr=672855"
"1269","61.624157881","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1461633 Win=217600 Len=0 TSval=672903 TSecr=672871"
"1270","61.632596204","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1461633 Ack=1 Win=29696 Len=2896 TSval=672912 TSecr=672886"
"1271","61.698754122","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1464529 Ack=1 Win=29696 Len=2896 TSval=672928 TSecr=672903"
"1272","61.710880003","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1467425 Ack=1 Win=29696 Len=1448 TSval=672928 TSecr=672903"
"1273","61.786371746","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1464529 Win=217600 Len=0 TSval=672943 TSecr=672912"
"1274","61.850232936","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1467425 Win=217600 Len=0 TSval=672959 TSecr=672928"
"1275","61.861041708","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1468873 Ack=1 Win=29696 Len=2896 TSval=672969 TSecr=672943"
"1276","61.924889115","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1471769 Ack=1 Win=29696 Len=2896 TSval=672985 TSecr=672959"
"1277","61.947234093","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1468873 Win=219648 Len=0 TSval=672984 TSecr=672928"
"1278","62.009882737","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1474665 Ack=1 Win=29696 Len=1448 TSval=673009 TSecr=672984"
"1279","62.015756073","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1471769 Win=217600 Len=0 TSval=673000 TSecr=672969"
"1280","62.077125402","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1474665 Win=217600 Len=0 TSval=673016 TSecr=672985"
"1281","62.090316617","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1476113 Ack=1 Win=29696 Len=2896 TSval=673026 TSecr=673000"
"1282","62.151744898","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1479009 Ack=1 Win=29696 Len=2896 TSval=673041 TSecr=673016"
"1283","62.242208058","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1479009 Win=217600 Len=0 TSval=673057 TSecr=673009"
"1284","62.304671390","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1481905 Win=217600 Len=0 TSval=673073 TSecr=673041"
"1285","62.316787973","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1481905 Ack=1 Win=29696 Len=2896 TSval=673083 TSecr=673057"
"1286","62.380075883","10.0.0.1","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=1487697 Ack=1 Win=29696 Len=2896 TSval=673098 TSecr=673073"
"1287","62.470080422","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1484801 Win=217600 Len=0 TSval=673114 TSecr=673083"
"1288","62.532564630","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1287#1] 34567  >  37598 [ACK] Seq=1 Ack=1484801 Win=217600 Len=0 TSval=673130 TSecr=673083 SLE=1487697 SRE=1490593"
"1289","62.545134884","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1490593 Ack=1 Win=29696 Len=2896 TSval=673140 TSecr=673114"
"1290","62.594939449","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=1484801 Ack=1 Win=29696 Len=1448 TSval=673155 TSecr=673130"
"1291","62.696209043","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1287#2] 34567  >  37598 [ACK] Seq=1 Ack=1484801 Win=217600 Len=0 TSval=673171 TSecr=673083 SLE=1487697 SRE=1493489"
"1292","62.747071057","10.0.0.2","10.0.0.1","TCP","78","34567  >  37598 [ACK] Seq=1 Ack=1486249 Win=216576 Len=0 TSval=673183 TSecr=673155 SLE=1487697 SRE=1493489"
"1293","62.760377060","10.0.0.1","10.0.0.2","TCP","1514","[TCP Retransmission] 37598  >  34567 [ACK] Seq=1486249 Ack=1 Win=29696 Len=1448 TSval=673196 TSecr=673171"
"1294","62.771029260","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1493489 Ack=1 Win=29696 Len=1448 TSval=673196 TSecr=673171"
"1295","62.822205090","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1494937 Ack=1 Win=29696 Len=2896 TSval=673209 TSecr=673183"
"1296","62.912456168","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1493489 Win=216064 Len=0 TSval=673225 TSecr=673196"
"1297","62.974706150","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1497833 Win=217600 Len=0 TSval=673240 TSecr=673196"
"1298","62.986987546","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1497833 Ack=1 Win=29696 Len=2896 TSval=673250 TSecr=673225"
"1299","63.050198264","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1500729 Ack=1 Win=29696 Len=2896 TSval=673266 TSecr=673240"
"1300","63.062108525","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1503625 Ack=1 Win=29696 Len=1448 TSval=673266 TSecr=673240"
"1301","63.138828812","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1500729 Win=217600 Len=0 TSval=673281 TSecr=673250"
"1302","63.201372793","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1503625 Win=217600 Len=0 TSval=673297 TSecr=673266"
"1303","63.213459760","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1505073 Ack=1 Win=29696 Len=2896 TSval=673307 TSecr=673281"
"1304","63.276067352","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1507969 Ack=1 Win=29696 Len=2896 TSval=673322 TSecr=673297"
"1305","63.283323289","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1505073 Win=219648 Len=0 TSval=673318 TSecr=673266"
"1306","63.357771208","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1510865 Ack=1 Win=29696 Len=2896 TSval=673343 TSecr=673318"
"1307","63.370393011","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1507969 Win=217600 Len=0 TSval=673338 TSecr=673307"
"1308","63.428242282","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1510865 Win=217600 Len=0 TSval=673354 TSecr=673322"
"1309","63.503747190","10.0.0.1","10.0.0.2","TCP","2962","[TCP Previous segment not captured] 37598  >  34567 [ACK] Seq=1515209 Ack=1 Win=29696 Len=2896 TSval=673379 TSecr=673354"
"1310","63.510670745","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1513761 Win=217600 Len=0 TSval=673374 TSecr=673343"
"1311","63.585745496","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1518105 Ack=1 Win=29696 Len=2896 TSval=673400 TSecr=673374"
"1312","63.655997513","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1310#1] 34567  >  37598 [ACK] Seq=1 Ack=1513761 Win=217600 Len=0 TSval=673411 TSecr=673343 SLE=1515209 SRE=1518105"
"1313","63.730719243","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1521001 Ack=1 Win=29696 Len=2896 TSval=673436 TSecr=673411"
"1314","63.737563168","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1310#2] 34567  >  37598 [ACK] Seq=1 Ack=1513761 Win=217600 Len=0 TSval=673431 TSecr=673343 SLE=1515209 SRE=1521001"
"1315","63.799963161","10.0.0.1","10.0.0.2","TCP","1514","[TCP Out-Of-Order] 37598  >  34567 [ACK] Seq=1513761 Ack=1 Win=29696 Len=1448 TSval=673456 TSecr=673431"
"1316","63.812333821","10.0.0.1","10.0.0.2","TCP","1514","37598  >  34567 [ACK] Seq=1523897 Ack=1 Win=29696 Len=1448 TSval=673456 TSecr=673431"
"1317","63.882427046","10.0.0.2","10.0.0.1","TCP","78","[TCP Dup ACK 1310#3] 34567  >  37598 [ACK] Seq=1 Ack=1513761 Win=217600 Len=0 TSval=673467 TSecr=673343 SLE=1515209 SRE=1523897"
"1318","63.954009741","10.0.0.2","10.0.0.1","TCP","66","34567  >  37598 [ACK] Seq=1 Ack=1523897 Win=215040 Len=0 TSval=673485 TSecr=673456"
"1319","63.957147564","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1525345 Ack=1 Win=29696 Len=2896 TSval=673493 TSecr=673467"
"1320","64.029896134","10.0.0.1","10.0.0.2","TCP","2962","37598  >  34567 [ACK] Seq=1528241 Ack=1 Win=29696 Len=2896 TSval=673511 TSecr=673485"
